File_ID,File,Entity,Code,Module,Closeness_Centrality
180,formats/psd/PsdImageContents,org/apache/commons/imaging/formats/psd/PsdImageContents,LOGGER header ColorModeDataLength ImageResourcesLength LayerAndMaskDataLength Compression header ColorModeDataLength ImageResourcesLength LayerAndMaskDataLength Compression dump pw sw dump ImageContents Compression ColorModeDataLength ImageResourcesLength LayerAndMaskDataLength pw LorgapachecommonsimagingformatspsdPsdImageContents,psd,0.04345003933910307
181,formats/psd/PsdImageParser,org/apache/commons/imaging/formats/psd/PsdImageParser,DEFAULTEXTENSION .psd ACCEPTEDEXTENSIONS PSDSECTIONHEADER PSDSECTIONCOLORMODE PSDSECTIONIMAGERESOURCES PSDSECTIONLAYERANDMASKDATA PSDSECTIONIMAGEDATA PSDHEADERLENGTH COLORMODEINDEXED IMAGERESOURCEIDICCPROFILE IMAGERESOURCEIDXMP BLOCKNAMEXMP XMP getName PSDCustom getDefaultExtension .psd getAcceptedExtensions getAcceptedTypes readHeader ret is byteSource readHeader Not a Valid PSD File Version Not a Valid PSD File Reserved Not a Valid PSD File Channels Not a Valid PSD File Rows Not a Valid PSD File Columns Not a Valid PSD File Depth Not a Valid PSD File Mode Not a Valid PSD File is version reserved channels rows columns depth mode readImageContents ColorModeDataLength Not a Valid PSD File ImageResourcesLength Not a Valid PSD File LayerAndMaskDataLength Not a Valid PSD File Compression Not a Valid PSD File is header ColorModeDataLength ImageResourcesLength LayerAndMaskDataLength Compression readImageResourceBlocks bytes imageResourceIDs maxBlocksToRead keepImageResourceBlock imageResourceID ID imageResourceIDs readImageResourceBlocks Not a Valid PSD File ID Not a Valid PSD File NameLength Not a Valid PSD File NameData Not a Valid PSD File NameDiscard Not a Valid PSD File Size Not a Valid PSD File Data Not a Valid PSD File DataDiscard Not a Valid PSD File id nameLength nameBytes dataSize data is imageResourceIDs maxBlocksToRead available result readImageResourceBlocks ImageResources Not a Valid PSD File imageContents ImageResources ret resourceStream imageStream byteSource imageResourceIDs maxBlocksToRead getInputStream ColorModeDataLength Not a Valid PSD File ImageResourcesLength Not a Valid PSD File LayerAndMaskDataLength Not a Valid PSD File Compression Not a Valid PSD File getInputStream Unknown Section colorModeDataLength imageResourcesLength layerAndMaskDataLength byteSource section is notFound getData Header Not a Valid PSD File ColorModeDataLength Not a Valid PSD File ColorModeData Not a Valid PSD File ImageResourcesLength Not a Valid PSD File ImageResources Not a Valid PSD File LayerAndMaskDataLength Not a Valid PSD File LayerAndMaskData Not a Valid PSD File Compression Not a Valid PSD File getInputStream Unknown Section ColorModeDataLength ImageResourcesLength LayerAndMaskDataLength is byteSource section readImageContents is byteSource getICCProfileBytes byteSource params blocks irb bytes getImageSize PSD couldnt read header byteSource params bhi getMetadata byteSource params getChannelsPerMode mode getImageInfo PSD Couldnt read blocks PSD Couldnt read Header Photoshop imagexphotoshop Psd Psd Photoshop imagexphotoshop compressionAlgorithm compressionAlgorithm byteSource params imageContents header width height comments BitsPerPixel format formatName mimeType numberOfImages progressive physicalWidthDpi physicalWidthInch physicalHeightDpi physicalHeightInch formatDetails transparent usesPalette colorType compressionAlgorithm dumpImageFile gif.dumpImageFile blocks.size   data type  block pw byteSource fImageData imageContents blocks getBufferedImage PSD Couldnt read blocks PSD Couldnt read Header Unknown Mode Unknown Compression dataParser dataParser dataParser dataParser dataParser ColorModeData dataParser fDataReader fDataReader is byteSource params imageContents header width height hasAlpha result dataParser fDataReader getXmpXml PSD Couldnt read blocks PSD Couldnt read Header PSD contains more than one XMP block. byteSource params imageContents header blocks xmpBlocks block .psd,psd,0.03458107497741644
182,formats/psd/dataparsers/DataParser,org/apache/commons/imaging/formats/psd/dataparsers/DataParser,parseData rgb data bi imageContents buffer header width height getRGB getBasicChannelsCount,psd,0.04035150645624104
183,formats/psd/dataparsers/DataParserBitmap,org/apache/commons/imaging/formats/psd/dataparsers/DataParserBitmap,getRGB data imageContents sample alpha getBasicChannelsCount,psd,0.027439024390243903
184,formats/psd/dataparsers/DataParserCmyk,org/apache/commons/imaging/formats/psd/dataparsers/DataParserCmyk,getRGB data imageContents sc sm sy sk getBasicChannelsCount,psd,0.027439024390243903
185,formats/psd/dataparsers/DataParserGrayscale,org/apache/commons/imaging/formats/psd/dataparsers/DataParserGrayscale,getRGB data imageContents sample alpha getBasicChannelsCount,psd,0.027439024390243903
186,formats/psd/dataparsers/DataParserIndexed,org/apache/commons/imaging/formats/psd/dataparsers/DataParserIndexed,colorTable red green blue alpha rgb colorModeData getRGB data imageContents sample getBasicChannelsCount,psd,0.027439024390243903
187,formats/psd/dataparsers/DataParserLab,org/apache/commons/imaging/formats/psd/dataparsers/DataParserLab,getRGB data imageContents cieL cieA cieB getBasicChannelsCount,psd,0.027439024390243903
188,formats/psd/dataparsers/DataParserRgb,org/apache/commons/imaging/formats/psd/dataparsers/DataParserRgb,getRGB data imageContents red green blue alpha getBasicChannelsCount,psd,0.027439024390243903
189,formats/psd/dataparsers/DataParserStub,org/apache/commons/imaging/formats/psd/dataparsers/DataParserStub,getRGB data imageContents getBasicChannelsCount,psd,0.0
190,formats/psd/datareaders/CompressedDataReader,org/apache/commons/imaging/formats/psd/datareaders/CompressedDataReader,dataParser dataParser readData scanlinebytecount PSD bad Image Data scanline PSD Missing Image Data scanline bbis index packed unpacked bais mbis channel is bi imageContents bfp header width height scanlineCount scanlineBytecounts depth channelCount data,psd,0.027439024390243903
191,formats/psd/datareaders/DataReader,org/apache/commons/imaging/formats/psd/datareaders/DataReader,readData,psd,0.030153691947878383
192,formats/psd/datareaders/UncompressedDataReader,org/apache/commons/imaging/formats/psd/datareaders/UncompressedDataReader,dataParser dataParser readData channel data bbis is bi imageContents bfp header width height channelCount depth mbis,psd,0.027439024390243903
193,formats/rgbe/InfoHeaderReader,org/apache/commons/imaging/formats/rgbe/InfoHeaderReader,is is read HDR Unexpected EOF result readNextLine buffer,rgbe,0.0230595607061043
194,formats/rgbe/RgbeImageParser,org/apache/commons/imaging/formats/rgbe/RgbeImageParser,getName Radiance HDR getDefaultExtension .hdr getAcceptedExtensions .hdr .pic getAcceptedTypes getMetadata ret info byteSource params getImageInfo imagevnd.radiance info byteSource params getBufferedImage buffer ret info byteSource params getImageSize ret info byteSource params getICCProfileBytes byteSource params,rgbe,0.03458107497741644
195,formats/rgbe/RgbeInfo,org/apache/commons/imaging/formats/rgbe/RgbeInfo,HEADER RESOLUTIONSTRING in metadata width height TWOTWO byteSource getMetadata getWidth getHeight close readDimensions Invalid HDR resolution string. Only Y N X M is supported. Found  reader resolution matcher readMetadata Not a valid HDR Incorrect Header Not a valid HDR Incorrect Header FORMAT 32bitrlergbe Only 32bitrlergbe images are supported trying to read command variable value equals reader info getPixelData Scan lines must be less than 32768 bytes long Scan line expected to start with 0x2 0x2 Scan line length expected mult mantissa pos channelOffset eOffset channel ht wd scanLineBytes rgbe out decompress Error decompressing RGBE file value in out position total Y d X d,rgbe,0.027439024390243903
196,formats/tiff/JpegImageData,org/apache/commons/imaging/formats/tiff/JpegImageData,offset length data getElementDescription Jpeg image data bytes,tiff,0.037992495309568476
197,formats/tiff/TiffContents,org/apache/commons/imaging/formats/tiff/TiffContents,header directories tiffFields tiffHeader directories tiffFields getElements oversizeValue field fields directory result findField field directory tag dissect gap overlap element start length end end verbosity element elements lastEnd,tiff,0.03772480906627248
198,formats/tiff/TiffDirectory,org/apache/commons/imaging/formats/tiff/TiffDirectory,offset length getElementDescription ImageDataElement,tiff,0.046684451219512195
199,formats/tiff/TiffElement,org/apache/commons/imaging/formats/tiff/TiffElement,data offset length data getData getDataLength,tiff,0.11093334943250421
200,formats/tiff/TiffField,org/apache/commons/imaging/formats/tiff/TiffField,LOGGER tagInfo tag directoryType fieldType count offset value byteOrder sortHint tag directoryType fieldType count offset value byteOrder sortHint getDirectoryType getTagInfo getTag getFieldType getCount getOffset getByteOrder getSortHint isLocalValue getBytesLength getByteArrayValue getOversizeValueElement getValueDescription Invalid value getValueDescription yyyyMMddTHHmmss.SSSZ Unknown df object objects result sval values result iVal values result lVal values result dVal values result bVal values result cVal values result fVal values result dump pw sw dump pw dump pw prefix getDescriptionWithoutValue 0x toString 0x getTagName 0x getFieldTypeName getValue getStringValue Expected String value getIntArrayValue Unknown value for numbers result numbers result numbers result getDoubleArrayValue Unknown value for numbers result numbers result numbers result numbers result numbers result getIntValueOrArraySum Unknown value for number numbers sum number numbers sum number numbers sum getIntValue Missing value getDoubleValue Missing value LorgapachecommonsimagingformatstiffTiffField,tiff,0.15701219512195122
201,formats/tiff/TiffHeader,org/apache/commons/imaging/formats/tiff/TiffHeader,byteOrder tiffVersion offsetToFirstIFD byteOrder tiffVersion offsetToFirstIFD getElementDescription TIFF Header,tiff,0.038737446197991396
202,formats/tiff/TiffImageData,org/apache/commons/imaging/formats/tiff/TiffImageData,tiles tileWidth tileLength tiles tileWidth tileLength getImageData stripsNotTiles getDataReader directory photometricInterpreter bitsPerPixel bitsPerSample predictor samplesPerPixel width height compression byteOrder sampleFormat getTileWidth getTileHeight,tiff,0.045545806067816774
203,formats/tiff/TiffImageMetadata,org/apache/commons/imaging/formats/tiff/TiffImageMetadata,latitudeRef longitudeRef latitudeDegrees latitudeMinutes latitudeSeconds longitudeDegrees longitudeMinutes longitudeSeconds latitudeRef longitudeRef latitudeDegrees latitudeMinutes latitudeSeconds longitudeDegrees longitudeMinutes longitudeSeconds toString GPS. Latitude degrees minutes seconds Longitude degrees minutes seconds getLongitudeAsDegreesEast Unknown longitude ref  result getLatitudeAsDegreesNorth Unknown latitude ref  result,tiff,0.03591111632270169
204,formats/tiff/TiffImageParser,org/apache/commons/imaging/formats/tiff/TiffImageParser,DEFAULTEXTENSION .tif ACCEPTEDEXTENSIONS getName TiffCustom getDefaultExtension .tif getAcceptedExtensions getAcceptedTypes getICCProfileBytes byteSource params formatCompliance contents directory getImageSize TIFF image missing size info. byteSource params formatCompliance contents directory widthField heightField height width getMetadata entry metadataDirectory entries dir byteSource params formatCompliance tiffReader contents directories result getImageInfo TIFF image missing size info. TIFF Tagbased Image File Format imagetiff Tiff v. TIFF Tagbased Image File Format imagetiff xResolutionPixelsPerUnit yResolutionPixelsPerUnit xResolutionField yResolutionField comment field compressionFieldValue compressionAlgorithm compressionAlgorithm compressionAlgorithm compressionAlgorithm compressionAlgorithm compressionAlgorithm compressionAlgorithm compressionAlgorithm byteSource params formatCompliance contents directory widthField heightField height width resolutionUnitField resolutionUnit unitsPerInch physicalWidthDpi physicalWidthInch physicalHeightDpi physicalHeightInch bitsPerSampleField bitsPerSample bitsPerPixel entries comments format formatName mimeType numberOfImages progressive formatDetails transparent usesPalette colorMapField colorType compressionFieldValue compression compressionAlgorithm result getXmpXml byteSource params formatCompliance contents directory bytes dumpImageFile tiff.dumpImageFile imageData field directory entries formatCompliance params contents directories pw byteSource getFormatCompliance byteSource formatCompliance params collectRawImageData bytes element directory dataElements byteSource params formatCompliance contents result getBufferedImage TIFF does not contain an image. byteSource params formatCompliance reader contents byteOrder directory result getAllBufferedImages directory result byteSource formatCompliance tiffReader contents results getIntegerParameter NonInteger parameter key params obj checkForSubImage SUBIMAGEX SUBIMAGEY SUBIMAGEWIDTH SUBIMAGEHEIGHT x0 y0 width height Incomplete subimage parameters missing params ix0 iy0 iwidth iheight sb getBufferedImage TIFF missing entries negative or zero subimage width negative or zero subimage height subimage x is outside raster subimage xwidth is outside raster subimage y is outside raster subimage yheight is outside raster Tiff samplesPerPixel  fBitsPerSample.length  CUSTOMPHOTOMETRICINTERPRETER compressionFieldValue predictorField photometricInterpreter hasAlpha imageBuilder directory byteOrder params entries photometricInterpretation compressionFieldValue compression width height subImage samplesPerPixel samplesPerPixelField bitsPerSample bitsPerPixel bitsPerSampleField predictor photometricInterpreter test imageData dataReader result getPhotometricInterpreter Tiff fColorMap.length  expectedColormapSize  TIFF Unknown fPhotometricInterpretation invert colorMap expectedColormapSize directory photometricInterpretation bitsPerPixel bitsPerSample predictor samplesPerPixel width height writeImage src os params getFloatingPointRasterData TIFF missing entries TIFF does not provide floatingpoint data TIFF floatingpoint data uses unsupported samples per pixel TIFF floatingpoint data uses unsupported bitsperpixel negative or zero subimage width negative or zero subimage height subimage x is outside raster subimage xwidth is outside raster subimage y is outside raster subimage yheight is outside raster TIFF floatingpoint data uses unsupported horizontaldifferencing predictor compressionFieldValue predictorField directory byteOrder params entries sSampleFmt samplesPerPixel samplesPerPixelField bitsPerSample bitsPerPixel bitsPerSampleField compressionFieldValue compression width height subImage predictor photometricInterpreter imageData dataReader .tif .tiff,tiff,0.04914152759948652
205,formats/tiff/TiffRasterData,org/apache/commons/imaging/formats/tiff/TiffRasterData,width height data Raster dimensions less than or equal to zero are not supported width height nCells Raster dimensions less than or equal to zero are not supported Specified data does not contain sufficient elements width height data setValue Coordinates out of range  value getValue Coordinates out of range  getSimpleStatistics NaN getSimpleStatistics valueToExclude getWidth getHeight getData,tiff,0.04440192008303062
206,formats/tiff/TiffRasterStatistics,org/apache/commons/imaging/formats/tiff/TiffRasterStatistics,nSample nNull minValue maxValue meanValue excludedValue Infinity Infinity test raster excludedValue vMin vMax vSum nS nN data getCountOfSamples getCountOfNulls getMinValue getMaxValue getMeanValue isAnExcludedValueSet getExcludedValue,tiff,0.032106003752345215
207,formats/tiff/TiffReader,org/apache/commons/imaging/formats/tiff/TiffReader,readImageData readImageData addDirectory directory readImageData,tiff,0.03556910569105691
208,formats/tiff/TiffTags,org/apache/commons/imaging/formats/tiff/TiffTags,ALLTAGS ALLTAGMAP TAGCOUNTS makeMergedTagList result makeTagMap tagList tag tags map countTags count tag tags map getTagCount tag getTag directoryType tag possibleMatches getTag tagInfo tagInfo tagInfo directoryType possibleMatches,tiff,0.10570102024549657
209,formats/tiff/constants/AdobePageMaker6TagConstants,org/apache/commons/imaging/formats/tiff/constants/AdobePageMaker6TagConstants,TIFFTAGSUBIFD TIFFTAGCLIPPATH TIFFTAGXCLIPPATHUNITS TIFFTAGYCLIPPATHUNITS TIFFTAGINDEXED INDEXEDVALUENOTINDEXED INDEXEDVALUEINDEXED TIFFTAGOPIPROXY OPIPROXYVALUEHIGHERRESOLUTIONIMAGEDOESNOTEXIST OPIPROXYVALUEHIGHERRESOLUTIONIMAGEEXISTS TIFFTAGIMAGEID ALLADOBEPAGEMAKER6TAGS SubIFDs ClipPath XClipPathUnits YClipPathUnits Indexed OPIProxy ImageID,tiff,0.07966628619488166
210,formats/tiff/constants/AdobePhotoshopTagConstants,org/apache/commons/imaging/formats/tiff/constants/AdobePhotoshopTagConstants,EXIFTAGJPEGTABLES EXIFTAGIMAGESOURCEDATA ALLADOBEPHOTOSHOPTAGS JPEGTables ImageSourceData,tiff,0.07966628619488166
211,formats/tiff/constants/AliasSketchbookProTagConstants,org/apache/commons/imaging/formats/tiff/constants/AliasSketchbookProTagConstants,EXIFTAGALIASLAYERMETADATA ALLALIASSKETCHBOOKPROTAGS Alias Layer Metadata,tiff,0.07966628619488166
212,formats/tiff/constants/DcfTagConstants,org/apache/commons/imaging/formats/tiff/constants/DcfTagConstants,EXIFTAGRELATEDIMAGEFILEFORMAT EXIFTAGRELATEDIMAGEWIDTH EXIFTAGRELATEDIMAGELENGTH EXIFTAGCOLORSPACE COLORSPACEVALUESRGB COLORSPACEVALUEADOBERGB COLORSPACEVALUEUNCALIBRATED ALLDCFTAGS RelatedImageFileFormat RelatedImageWidth RelatedImageLength ColorSpace,tiff,0.07966628619488166
213,formats/tiff/constants/DngTagConstants,org/apache/commons/imaging/formats/tiff/constants/DngTagConstants,EXIFTAGDNGVERSION EXIFTAGDNGBACKWARDVERSION EXIFTAGUNIQUECAMERAMODEL EXIFTAGLOCALIZEDCAMERAMODEL EXIFTAGCFAPLANECOLOR EXIFTAGCFALAYOUT CFALAYOUTVALUERECTANGULAR CFALAYOUTVALUEEVENCOLUMNSOFFSETDOWN12ROW CFALAYOUTVALUEEVENCOLUMNSOFFSETUP12ROW CFALAYOUTVALUEEVENROWSOFFSETRIGHT12COLUMN CFALAYOUTVALUEEVENROWSOFFSETLEFT12COLUMN CFALAYOUTVALUEEVENROWSOFFSETUP12ROWEVENCOLUMNSOFFSETLEFT12COLUMN CFALAYOUTVALUEEVENROWSOFFSETUP12ROWEVENCOLUMNSOFFSETRIGHT12COLUMN CFALAYOUTVALUEEVENROWSOFFSETDOWN12ROWEVENCOLUMNSOFFSETLEFT12COLUMN CFALAYOUTVALUEEVENROWSOFFSETDOWN12ROWEVENCOLUMNSOFFSETRIGHT12COLUMN EXIFTAGLINEARIZATIONTABLE EXIFTAGBLACKLEVELREPEATDIM EXIFTAGBLACKLEVEL EXIFTAGBLACKLEVELDELTAH EXIFTAGBLACKLEVELDELTAV EXIFTAGWHITELEVEL EXIFTAGDEFAULTSCALE EXIFTAGDEFAULTCROPORIGIN EXIFTAGDEFAULTCROPSIZE EXIFTAGCOLORMATRIX1 EXIFTAGCOLORMATRIX2 EXIFTAGCAMERACALIBRATION1 EXIFTAGCAMERACALIBRATION2 EXIFTAGREDUCTIONMATRIX1 EXIFTAGREDUCTIONMATRIX2 EXIFTAGANALOGBALANCE EXIFTAGASSHOTNEUTRAL EXIFTAGASSHOTWHITEXY EXIFTAGBASELINEEXPOSURE EXIFTAGBASELINENOISE EXIFTAGBASELINESHARPNESS EXIFTAGBAYERGREENSPLIT EXIFTAGLINEARRESPONSELIMIT EXIFTAGCAMERASERIALNUMBER EXIFTAGDNGLENSINFO EXIFTAGCHROMABLURRADIUS EXIFTAGANTIALIASSTRENGTH EXIFTAGSHADOWSCALE EXIFTAGDNGPRIVATEDATA EXIFTAGMAKERNOTESAFETY MAKERNOTESAFETYVALUEUNSAFE MAKERNOTESAFETYVALUESAFE EXIFTAGCALIBRATIONILLUMINANT1 CALIBRATIONILLUMINANT1VALUEDAYLIGHT CALIBRATIONILLUMINANT1VALUEFLUORESCENT CALIBRATIONILLUMINANT1VALUETUNGSTEN CALIBRATIONILLUMINANT1VALUEFLASH CALIBRATIONILLUMINANT1VALUEFINEWEATHER CALIBRATIONILLUMINANT1VALUECLOUDY CALIBRATIONILLUMINANT1VALUESHADE CALIBRATIONILLUMINANT1VALUEDAYLIGHTFLUORESCENT CALIBRATIONILLUMINANT1VALUEDAYWHITEFLUORESCENT CALIBRATIONILLUMINANT1VALUECOOLWHITEFLUORESCENT CALIBRATIONILLUMINANT1VALUEWHITEFLUORESCENT CALIBRATIONILLUMINANT1VALUESTANDARDLIGHTA CALIBRATIONILLUMINANT1VALUESTANDARDLIGHTB CALIBRATIONILLUMINANT1VALUESTANDARDLIGHTC CALIBRATIONILLUMINANT1VALUED55 CALIBRATIONILLUMINANT1VALUED65 CALIBRATIONILLUMINANT1VALUED75 CALIBRATIONILLUMINANT1VALUED50 CALIBRATIONILLUMINANT1VALUEISOSTUDIOTUNGSTEN CALIBRATIONILLUMINANT1VALUEOTHER EXIFTAGCALIBRATIONILLUMINANT2 CALIBRATIONILLUMINANT2VALUEDAYLIGHT CALIBRATIONILLUMINANT2VALUEFLUORESCENT CALIBRATIONILLUMINANT2VALUETUNGSTEN CALIBRATIONILLUMINANT2VALUEFLASH CALIBRATIONILLUMINANT2VALUEFINEWEATHER CALIBRATIONILLUMINANT2VALUECLOUDY CALIBRATIONILLUMINANT2VALUESHADE CALIBRATIONILLUMINANT2VALUEDAYLIGHTFLUORESCENT CALIBRATIONILLUMINANT2VALUEDAYWHITEFLUORESCENT CALIBRATIONILLUMINANT2VALUECOOLWHITEFLUORESCENT CALIBRATIONILLUMINANT2VALUEWHITEFLUORESCENT CALIBRATIONILLUMINANT2VALUESTANDARDLIGHTA CALIBRATIONILLUMINANT2VALUESTANDARDLIGHTB CALIBRATIONILLUMINANT2VALUESTANDARDLIGHTC CALIBRATIONILLUMINANT2VALUED55 CALIBRATIONILLUMINANT2VALUED65 CALIBRATIONILLUMINANT2VALUED75 CALIBRATIONILLUMINANT2VALUED50 CALIBRATIONILLUMINANT2VALUEISOSTUDIOTUNGSTEN CALIBRATIONILLUMINANT2VALUEOTHER EXIFTAGBESTQUALITYSCALE EXIFTAGRAWDATAUNIQUEID EXIFTAGORIGINALRAWFILENAME EXIFTAGORIGINALRAWFILEDATA EXIFTAGACTIVEAREA EXIFTAGMASKEDAREAS EXIFTAGASSHOTICCPROFILE EXIFTAGASSHOTPREPROFILEMATRIX EXIFTAGCURRENTICCPROFILE EXIFTAGCURRENTPREPROFILEMATRIX EXIFTAGCOLORIMETRICREFERENCE COLORIMETRICREFERENCEVALUESCENEREFERRED COLORIMETRICREFERENCEVALUEOUTPUTREFERRED EXIFTAGCAMERACALIBRATIONSIGNATURE EXIFTAGPROFILECALIBRATIONSIGNATURE EXIFTAGEXTRACAMERAPROFILES EXIFTAGASSHOTPROFILENAME EXIFTAGNOISEREDUCTIONAPPLIED EXIFTAGPROFILENAME EXIFTAGPROFILEHUESATMAPDIMS EXIFTAGPROFILEHUESATMAPDATA1 EXIFTAGPROFILEHUESATMAPDATA2 EXIFTAGPROFILETONECURVE EXIFTAGPROFILEEMBEDPOLICY PROFILEEMBEDPOLICYVALUEALLOWCOPYING PROFILEEMBEDPOLICYVALUEEMBEDIFUSED PROFILEEMBEDPOLICYVALUEEMBEDNEVER PROFILEEMBEDPOLICYVALUENORESTRICTIONS EXIFTAGPROFILECOPYRIGHT EXIFTAGFORWARDMATRIX1 EXIFTAGFORWARDMATRIX2 EXIFTAGPREVIEWAPPLICATIONNAME EXIFTAGPREVIEWAPPLICATIONVERSION EXIFTAGPREVIEWSETTINGSNAME EXIFTAGPREVIEWSETTINGSDIGEST EXIFTAGPREVIEWCOLORSPACE PREVIEWCOLORSPACEVALUEUNKNOWN PREVIEWCOLORSPACEVALUEGRAYGAMMA22 PREVIEWCOLORSPACEVALUEsRGB PREVIEWCOLORSPACEVALUEADOBERGB PREVIEWCOLORSPACEVALUEPROPHOTORGB EXIFTAGPREVIEWDATETIME EXIFTAGRAWIMAGEDIGEST EXIFTAGORIGINALRAWFILEDIGEST EXIFTAGSUBTILEBLOCKSIZE EXIFTAGROWINTERLEAVEFACTOR EXIFTAGPROFILELOOKTABLEDIMS EXIFTAGPROFILELOOKTABLEDATA EXIFTAGOPCODELIST1 EXIFTAGOPCODELIST2 EXIFTAGOPCODELIST3 EXIFTAGNOISEPROFILE ALLDNGTAGS DNGVersion DNGBackwardVersion UniqueCameraModel LocalizedCameraModel CFAPlaneColor CFALayout LinearizationTable BlackLevelRepeatDim BlackLevel BlackLevelDeltaH BlackLevelDeltaV WhiteLevel DefaultScale DefaultCropOrigin DefaultCropSize ColorMatrix1 ColorMatrix2 CameraCalibration1 CameraCalibration2 ReductionMatrix1 ReductionMatrix2 AnalogBalance AsShotNeutral AsShotWhiteXY BaselineExposure BaselineNoise BaselineSharpness BayerGreenSplit LinearResponseLimit CameraSerialNumber DNGLensInfo ChromaBlurRadius AntiAliasStrength ShadowScale DNGPrivateData MakerNoteSafety CalibrationIlluminant1 CalibrationIlluminant2 BestQualityScale RawDataUniqueID OriginalRawFileName OriginalRawFileData ActiveArea MaskedAreas AsShotICCProfile AsShotPreProfileMatrix CurrentICCProfile CurrentPreProfileMatrix ColorimetricReference CameraCalibrationSignature ProfileCalibrationSignature ExtraCameraProfiles AsShotProfileName NoiseReductionApplied ProfileName ProfileHueSatMapDims ProfileHueSatMapData1 ProfileHueSatMapData2 ProfileToneCurve ProfileEmbedPolicy ProfileCopyright ForwardMatrix1 ForwardMatrix2 PreviewApplicationName PreviewApplicationVersion PreviewSettingsName PreviewSettingsDigest PreviewColorspace PreviewDateTime RawImageDigest OriginalRawFileDigest SubTileBlockSize RowInterleaveFactor ProfileLookTableDims ProfileLookTableData OpcodeList1 OpcodeList2 OpcodeList3 NoiseProfile,tiff,0.07966628619488166
